Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"ECOM-66652 ASUS PRIME H610M-K D4 (1700) (D)","ASUS PRIME H610M-K D4 (1700) (D)","ASUS PRIME H610M-K D4 (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-66652",,shopify,7,deny,manual,116.87,,TRUE,TRUE,4711081565499,https://www.nexoc-store.de/shop/media/image/b7/b7/9a/66652_1_600x600..jpg,1,,FALSE,"ASUS PRIME H610M-K D4 (1700) (D)","ASUS PRIME H610M-K D4 (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-69341 ASUS PRIME H610M-R D4(1700) (D)","ASUS PRIME H610M-R D4(1700) (D)","ASUS PRIME H610M-R D4(1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-69341",,shopify,9,deny,manual,108.68,,TRUE,TRUE,4711081758372,https://www.nexoc-store.de/shop/media/image/ba/ed/85/69341_1_600x600..jpg,1,,FALSE,"ASUS PRIME H610M-R D4(1700) (D)","ASUS PRIME H610M-R D4(1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67055 ASUS PRIME H670-PLUS D4 (1200) (D)","ASUS PRIME H670-PLUS D4 (1200) (D)","ASUS PRIME H670-PLUS D4 (1200) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-67055",,shopify,20,deny,manual,171.05,,TRUE,TRUE,4711081511724,https://www.nexoc-store.de/shop/media/image/e5/56/9f/67055_1_600x600..jpg,1,,FALSE,"ASUS PRIME H670-PLUS D4 (1200) (D)","ASUS PRIME H670-PLUS D4 (1200) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-44224 ASUS PRIME J4005I-C (Intel CPU on Board) (D)","ASUS PRIME J4005I-C (Intel CPU on Board) (D)","ASUS PRIME J4005I-C (Intel CPU on Board) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-44224",,shopify,5,deny,manual,96.08,,TRUE,TRUE,4712900899436,https://www.nexoc-store.de/shop/media/image/99/a4/3e/44224_0xZoeQKbA9skkH_600x600.jpg,1,,FALSE,"ASUS PRIME J4005I-C (Intel CPU on Board) (D)","ASUS PRIME J4005I-C (Intel CPU on Board) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-50129 ASUS PRIME X570-P (AM4) (D)","ASUS PRIME X570-P (AM4) (D)","ASUS PRIME X570-P (AM4) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-50129",,shopify,75,deny,manual,190.58,,TRUE,TRUE,4718017263818,https://www.nexoc-store.de/shop/media/image/db/d5/44/50129_0ujjglxqco3uRG_600x600.jpg,1,,FALSE,"ASUS PRIME X570-P (AM4) (D)","ASUS PRIME X570-P (AM4) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70262 ASUS PRIME X670E-PRO WIFI (AM5) (D)","ASUS PRIME X670E-PRO WIFI (AM5) (D)","ASUS PRIME X670E-PRO WIFI (AM5) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70262",,shopify,26,deny,manual,388.40,,TRUE,TRUE,4711081905660,https://www.nexoc-store.de/shop/media/image/0c/b1/75/70262_1_600x600..jpg,1,,FALSE,"ASUS PRIME X670E-PRO WIFI (AM5) (D)","ASUS PRIME X670E-PRO WIFI (AM5) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70264 ASUS PRIME X670-P (AM5) (D)","ASUS PRIME X670-P (AM5) (D)","ASUS PRIME X670-P (AM5) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70264",,shopify,59,deny,manual,299.57,,TRUE,TRUE,4711081892816,https://www.nexoc-store.de/shop/media/image/9b/de/14/70264_1_600x600..jpg,1,,FALSE,"ASUS PRIME X670-P (AM5) (D)","ASUS PRIME X670-P (AM5) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-71391 ASUS PRIME X670-P CSM (AM5) (D)","ASUS PRIME X670-P CSM (AM5) (D)","ASUS PRIME X670-P CSM (AM5) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-71391",,shopify,15,deny,manual,307.76,,TRUE,TRUE,4711081892847,https://www.nexoc-store.de/shop/media/image/9b/e5/41/71391_1_600x600..jpg,1,,FALSE,"ASUS PRIME X670-P CSM (AM5) (D)","ASUS PRIME X670-P CSM (AM5) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70263 ASUS PRIME X670-P WIFI (AM5) (D)","ASUS PRIME X670-P WIFI (AM5) (D)","ASUS PRIME X670-P WIFI (AM5) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70263",,shopify,64,deny,manual,320.36,,TRUE,TRUE,4711081884583,https://www.nexoc-store.de/shop/media/image/49/e8/40/70263_1_600x600..jpg,1,,FALSE,"ASUS PRIME X670-P WIFI (AM5) (D)","ASUS PRIME X670-P WIFI (AM5) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-59841 ASUS PRIME Z590-P (1200) (D)","ASUS PRIME Z590-P (1200) (D)","ASUS PRIME Z590-P (1200) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-59841",,shopify,21,deny,manual,200.66,,TRUE,TRUE,4711081101543,https://www.nexoc-store.de/shop/media/image/e6/77/0f/59841_0_600x600.jpg,1,,FALSE,"ASUS PRIME Z590-P (1200) (D)","ASUS PRIME Z590-P (1200) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-65058 ASUS Prime Z690-A  (1700) (D)","ASUS Prime Z690-A  (1700) (D)","ASUS Prime Z690-A  (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-65058",,shopify,90,deny,manual,292.64,,TRUE,TRUE,4711081447320,https://www.nexoc-store.de/shop/media/image/75/98/bd/65058_1_600x600..jpg,1,,FALSE,"ASUS Prime Z690-A  (1700) (D)","ASUS Prime Z690-A  (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-65070 ASUS PRIME Z690-P (1700) (D)","ASUS PRIME Z690-P (1700) (D)","ASUS PRIME Z690-P (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-65070",,shopify,100,deny,manual,251.69,,TRUE,TRUE,4711081469698,https://www.nexoc-store.de/shop/media/image/be/a6/b3/65070_1_600x600..jpg,1,,FALSE,"ASUS PRIME Z690-P (1700) (D)","ASUS PRIME Z690-P (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-65062 ASUS Prime Z690-P D4 (1700) (D)","ASUS Prime Z690-P D4 (1700) (D)","ASUS Prime Z690-P D4 (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-65062",,shopify,36,deny,manual,235.94,,TRUE,TRUE,4711081471554,https://www.nexoc-store.de/shop/media/image/69/40/26/65062_1_600x600..jpg,1,,FALSE,"ASUS Prime Z690-P D4 (1700) (D)","ASUS Prime Z690-P D4 (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67048 ASUS PRIME Z690-P D4-CSM (1700) (D)","ASUS PRIME Z690-P D4-CSM (1700) (D)","ASUS PRIME Z690-P D4-CSM (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-67048",,shopify,1,deny,manual,250.43,,TRUE,TRUE,4711081471585,https://www.nexoc-store.de/shop/media/image/4a/aa/b0/67048_1_600x600..jpg,1,,FALSE,"ASUS PRIME Z690-P D4-CSM (1700) (D)","ASUS PRIME Z690-P D4-CSM (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-65071 ASUS PRIME Z690-P WIFI (1700) (D)","ASUS PRIME Z690-P WIFI (1700) (D)","ASUS PRIME Z690-P WIFI (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-65071",,shopify,57,deny,manual,269.33,,TRUE,TRUE,4711081469612,https://www.nexoc-store.de/shop/media/image/ba/78/4f/65071_1_600x600..jpg,1,,FALSE,"ASUS PRIME Z690-P WIFI (1700) (D)","ASUS PRIME Z690-P WIFI (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-65061 ASUS Prime Z690-P WIFI D4 (1700) (D)","ASUS Prime Z690-P WIFI D4 (1700) (D)","ASUS Prime Z690-P WIFI D4 (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-65061",,shopify,23,deny,manual,254.84,,TRUE,TRUE,4711081471684,https://www.nexoc-store.de/shop/media/image/a4/a5/14/65061_1_600x600..jpg,1,,FALSE,"ASUS Prime Z690-P WIFI D4 (1700) (D)","ASUS Prime Z690-P WIFI D4 (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70669 ASUS PRIME Z790-A WIFI (1700) (D)","ASUS PRIME Z790-A WIFI (1700) (D)","ASUS PRIME Z790-A WIFI (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70669",,shopify,38,deny,manual,353.12,,TRUE,TRUE,4711081939320,https://www.nexoc-store.de/shop/media/image/6f/06/de/70669_1_600x600..jpg,1,,FALSE,"ASUS PRIME Z790-A WIFI (1700) (D)","ASUS PRIME Z790-A WIFI (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70679 ASUS PRIME Z790M-PLUS D4 (1700) (D)","ASUS PRIME Z790M-PLUS D4 (1700) (D)","ASUS PRIME Z790M-PLUS D4 (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70679",,shopify,100,deny,manual,255.47,,TRUE,TRUE,4711081936688,https://www.nexoc-store.de/shop/media/image/5a/47/4e/70679_1_600x600..jpg,1,,FALSE,"ASUS PRIME Z790M-PLUS D4 (1700) (D)","ASUS PRIME Z790M-PLUS D4 (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70676 ASUS PRIME Z790-P D4 (1700) (D)","ASUS PRIME Z790-P D4 (1700) (D)","ASUS PRIME Z790-P D4 (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70676",,shopify,100,deny,manual,269.96,,TRUE,TRUE,4711081936732,https://www.nexoc-store.de/shop/media/image/48/23/4a/70676_1_600x600..jpg,1,,FALSE,"ASUS PRIME Z790-P D4 (1700) (D)","ASUS PRIME Z790-P D4 (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70670 ASUS PRIME Z790-P WIFI (1700) (D)","ASUS PRIME Z790-P WIFI (1700) (D)","ASUS PRIME Z790-P WIFI (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70670",,shopify,100,deny,manual,297.68,,TRUE,TRUE,4711081937227,https://www.nexoc-store.de/shop/media/image/51/1c/c2/70670_1_600x600..jpg,1,,FALSE,"ASUS PRIME Z790-P WIFI (1700) (D)","ASUS PRIME Z790-P WIFI (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70673 ASUS PRIME Z790-P WIFI D4 (1700) (D)","ASUS PRIME Z790-P WIFI D4 (1700) (D)","ASUS PRIME Z790-P WIFI D4 (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70673",,shopify,42,deny,manual,282.56,,TRUE,TRUE,4711081944843,https://www.nexoc-store.de/shop/media/image/a7/88/aa/70673_1_600x600..jpg,1,,FALSE,"ASUS PRIME Z790-P WIFI D4 (1700) (D)","ASUS PRIME Z790-P WIFI D4 (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-60404 ASUS PRO B550M-C/CSM (AM4) (D)","ASUS PRO B550M-C/CSM (AM4) (D)","ASUS PRO B550M-C/CSM (AM4) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-60404",,shopify,6,deny,manual,156.56,,TRUE,TRUE,4718017992336,https://www.nexoc-store.de/shop/media/image/ef/b4/14/60404_0_600x600.jpg,1,,FALSE,"ASUS PRO B550M-C/CSM (AM4) (D)","ASUS PRO B550M-C/CSM (AM4) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-69342 ASUS PRO B660M-C CSM (1700) (D)","ASUS PRO B660M-C CSM (1700) (D)","ASUS PRO B660M-C CSM (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-69342",,shopify,1,deny,manual,169.16,,TRUE,TRUE,4711081714101,https://www.nexoc-store.de/shop/media/image/c0/9e/b4/69342_1_600x600..jpg,1,,FALSE,"ASUS PRO B660M-C CSM (1700) (D)","ASUS PRO B660M-C CSM (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-68049 ASUS PRO H610M-C-CSM (1700) (D)","ASUS PRO H610M-C-CSM (1700) (D)","ASUS PRO H610M-C-CSM (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-68049",,shopify,5,deny,manual,126.32,,TRUE,TRUE,4711081655152,https://www.nexoc-store.de/shop/media/image/f5/dd/4f/68049_1_600x600..jpg,1,,FALSE,"ASUS PRO H610M-C-CSM (1700) (D)","ASUS PRO H610M-C-CSM (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-68050 ASUS PRO H610M-C-CSM D4 (1700) (D)","ASUS PRO H610M-C-CSM D4 (1700) (D)","ASUS PRO H610M-C-CSM D4 (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-68050",,shopify,18,deny,manual,121.91,,TRUE,TRUE,4711081699132,https://www.nexoc-store.de/shop/media/image/15/e0/68/68050_1_600x600..jpg,1,,FALSE,"ASUS PRO H610M-C-CSM D4 (1700) (D)","ASUS PRO H610M-C-CSM D4 (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67280 ASUS PRO H610T D4-CSM (1700) (D)","ASUS PRO H610T D4-CSM (1700) (D)","ASUS PRO H610T D4-CSM (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-67280",,shopify,69,deny,manual,140.18,,TRUE,TRUE,4711081679851,https://www.nexoc-store.de/shop/media/image/b1/63/e3/67280_1_600x600..jpg,1,,FALSE,"ASUS PRO H610T D4-CSM (1700) (D)","ASUS PRO H610T D4-CSM (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-68634 ASUS PRO Q670M-C/CSM (1700) (D)","ASUS PRO Q670M-C/CSM (1700) (D)","ASUS PRO Q670M-C/CSM (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-68634",,shopify,9,deny,manual,213.64,,TRUE,TRUE,4711081518389,https://www.nexoc-store.de/shop/media/image/f3/f9/ca/68634_1_600x600..jpg,1,,FALSE,"ASUS PRO Q670M-C/CSM (1700) (D)","ASUS PRO Q670M-C/CSM (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-61096 ASUS PRO WS WRX80E-SAGE SE WIFI (WRX80) (D)","ASUS PRO WS WRX80E-SAGE SE WIFI (WRX80) (D)","ASUS PRO WS WRX80E-SAGE SE WIFI (WRX80) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-61096",,shopify,12,deny,manual,1078.88,,TRUE,TRUE,4711081066262,https://www.nexoc-store.de/shop/media/image/c0/58/84/61096_0_600x600.jpg,1,,FALSE,"ASUS PRO WS WRX80E-SAGE SE WIFI (WRX80) (D)","ASUS PRO WS WRX80E-SAGE SE WIFI (WRX80) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-62034 ASUS PROART B550-Creator (AM4) (D)","ASUS PROART B550-Creator (AM4) (D)","ASUS PROART B550-Creator (AM4) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-62034",,shopify,3,deny,manual,286.34,,TRUE,TRUE,4711081147077,https://www.nexoc-store.de/shop/media/image/4c/71/d1/62034_0_600x600.jpg,1,,FALSE,"ASUS PROART B550-Creator (AM4) (D)","ASUS PROART B550-Creator (AM4) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70266 ASUS ProArt X670E-CREATOR WIFI (AM5) (D)","ASUS ProArt X670E-CREATOR WIFI (AM5) (D)","ASUS ProArt X670E-CREATOR WIFI (AM5) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70266",,shopify,21,deny,manual,547.79,,TRUE,TRUE,4711081895893,https://www.nexoc-store.de/shop/media/image/6d/2b/12/70266_1_600x600..jpg,1,,FALSE,"ASUS ProArt X670E-CREATOR WIFI (AM5) (D)","ASUS ProArt X670E-CREATOR WIFI (AM5) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70245 ASUS ROG CROSSHAIR X670E Extreme (AM5) (D)","ASUS ROG CROSSHAIR X670E Extreme (AM5) (D)","ASUS ROG CROSSHAIR X670E Extreme (AM5) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70245",,shopify,39,deny,manual,1053.68,,TRUE,TRUE,4711081847854,https://www.nexoc-store.de/shop/media/image/c5/0c/8b/70245_1_600x600..jpg,1,,FALSE,"ASUS ROG CROSSHAIR X670E Extreme (AM5) (D)","ASUS ROG CROSSHAIR X670E Extreme (AM5) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70246 ASUS ROG CROSSHAIR X670E Gene (AM5) (D)","ASUS ROG CROSSHAIR X670E Gene (AM5) (D)","ASUS ROG CROSSHAIR X670E Gene (AM5) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70246",,shopify,13,deny,manual,641.66,,TRUE,TRUE,4711081894537,https://www.nexoc-store.de/shop/media/image/b4/b2/g0/70246_1_600x600..jpg,1,,FALSE,"ASUS ROG CROSSHAIR X670E Gene (AM5) (D)","ASUS ROG CROSSHAIR X670E Gene (AM5) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70247 ASUS ROG CROSSHAIR X670E Hero (AM5) (D)","ASUS ROG CROSSHAIR X670E Hero (AM5) (D)","ASUS ROG CROSSHAIR X670E Hero (AM5) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70247",,shopify,73,deny,manual,732.38,,TRUE,TRUE,4711081862420,https://www.nexoc-store.de/shop/media/image/12/1e/78/70247_1_600x600..jpg,1,,FALSE,"ASUS ROG CROSSHAIR X670E Hero (AM5) (D)","ASUS ROG CROSSHAIR X670E Hero (AM5) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-65054 ASUS ROG MAXIMUS Z690 Extreme (1700) (D)","ASUS ROG MAXIMUS Z690 Extreme (1700) (D)","ASUS ROG MAXIMUS Z690 Extreme (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-65054",,shopify,2,deny,manual,1233.86,,TRUE,TRUE,4711081462743,https://www.nexoc-store.de/shop/media/image/7c/1c/35/65054_1_600x600..jpg,1,,FALSE,"ASUS ROG MAXIMUS Z690 Extreme (1700) (D)","ASUS ROG MAXIMUS Z690 Extreme (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-65051 ASUS ROG MAXIMUS Z690 Hero (1700) (D)","ASUS ROG MAXIMUS Z690 Hero (1700) (D)","ASUS ROG MAXIMUS Z690 Hero (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-65051",,shopify,1,deny,manual,676.94,,TRUE,TRUE,4711081455493,https://www.nexoc-store.de/shop/media/image/8c/29/86/65051_1_600x600..jpg,1,,FALSE,"ASUS ROG MAXIMUS Z690 Hero (1700) (D)","ASUS ROG MAXIMUS Z690 Hero (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70655 ASUS ROG MAXIMUS Z790 APEX (1700) (D)","ASUS ROG MAXIMUS Z790 APEX (1700) (D)","ASUS ROG MAXIMUS Z790 APEX (1700) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70655",,shopify,25,deny,manual,804.20,,TRUE,TRUE,4711081964391,https://www.nexoc-store.de/shop/media/image/b6/11/44/70655_1_600x600..jpg,1,,FALSE,"ASUS ROG MAXIMUS Z790 APEX (1700) (D)","ASUS ROG MAXIMUS Z790 APEX (1700) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-55307 ASUS ROG STRIX B550-F GAMING (AM4) (D)","ASUS ROG STRIX B550-F GAMING (AM4) (D)","ASUS ROG STRIX B550-F GAMING (AM4) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-55307",,shopify,63,deny,manual,179.24,,TRUE,TRUE,4718017749688,https://www.nexoc-store.de/shop/media/image/ac/49/63/55307_0_600x600.jpg,1,,FALSE,"ASUS ROG STRIX B550-F GAMING (AM4) (D)","ASUS ROG STRIX B550-F GAMING (AM4) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-67056 ASUS ROG STRIX B550-F GAMING (WI-FI) II (AM4) (D)","ASUS ROG STRIX B550-F GAMING (WI-FI) II (AM4) (D)","ASUS ROG STRIX B550-F GAMING (WI-FI) II (AM4) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-67056",,shopify,100,deny,manual,219.56,,TRUE,TRUE,4711081453314,https://www.nexoc-store.de/shop/media/image/cd/ef/02/67056_1_600x600..jpg,1,,FALSE,"ASUS ROG STRIX B550-F GAMING (WI-FI) II (AM4) (D)","ASUS ROG STRIX B550-F GAMING (WI-FI) II (AM4) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-58411 ASUS ROG STRIX B550-XE GAMING (WI-FI) (AM4) (D)","ASUS ROG STRIX B550-XE GAMING (WI-FI) (AM4) (D)","ASUS ROG STRIX B550-XE GAMING (WI-FI) (AM4) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-58411",,shopify,20,deny,manual,310.91,,TRUE,TRUE,4718017964883,https://www.nexoc-store.de/shop/media/image/5a/57/c6/58411_0_600x600.jpg,1,,FALSE,"ASUS ROG STRIX B550-XE GAMING (WI-FI) (AM4) (D)","ASUS ROG STRIX B550-XE GAMING (WI-FI) (AM4) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-63482 ASUS ROG STRIX B560-E GAMING (WIFI) (1200) (D)","ASUS ROG STRIX B560-E GAMING (WIFI) (1200) (D)","ASUS ROG STRIX B560-E GAMING (WIFI) (1200) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-63482",,shopify,10,deny,manual,237.83,,TRUE,TRUE,4711081212775,https://www.nexoc-store.de/shop/media/image/c3/e1/dc/63482_0_600x600.jpg,1,,FALSE,"ASUS ROG STRIX B560-E GAMING (WIFI) (1200) (D)","ASUS ROG STRIX B560-E GAMING (WIFI) (1200) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70689 ASUS ROG STRIX B650-A GAMING WIFI (AM5) (D)","ASUS ROG STRIX B650-A GAMING WIFI (AM5) (D)","ASUS ROG STRIX B650-A GAMING WIFI (AM5) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70689",,shopify,100,deny,manual,305.24,,TRUE,TRUE,4711081917762,https://www.nexoc-store.de/shop/media/image/29/a6/28/70689_1_600x600..jpg,1,,FALSE,"ASUS ROG STRIX B650-A GAMING WIFI (AM5) (D)","ASUS ROG STRIX B650-A GAMING WIFI (AM5) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70687 ASUS ROG STRIX B650E-E GAMING WIFI (AM5) (D)","ASUS ROG STRIX B650E-E GAMING WIFI (AM5) (D)","ASUS ROG STRIX B650E-E GAMING WIFI (AM5) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70687",,shopify,13,deny,manual,388.40,,TRUE,TRUE,4711081906209,https://www.nexoc-store.de/shop/media/image/ff/74/54/70687_1_600x600..jpg,1,,FALSE,"ASUS ROG STRIX B650E-E GAMING WIFI (AM5) (D)","ASUS ROG STRIX B650E-E GAMING WIFI (AM5) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"ECOM-70690 ASUS ROG STRIX B650E-I GAMING WIFI (AM5) (D)","ASUS ROG STRIX B650E-I GAMING WIFI (AM5) (D)","ASUS ROG STRIX B650E-I GAMING WIFI (AM5) (D)","ASUS","Electronics","Motherboard ASUS","Electronics,Motherboard ASUS",TRUE,,,,,,,"ECOM-70690",,shopify,3,deny,manual,361.94,,TRUE,TRUE,4711081957881,https://www.nexoc-store.de/shop/media/image/5d/a3/2e/70690_1_600x600..jpg,1,,FALSE,"ASUS ROG STRIX B650E-I GAMING WIFI (AM5) (D)","ASUS ROG STRIX B650E-I GAMING WIFI (AM5) (D)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
